from_account_id,from_account_name,from_account_country,from_account_business_type,from_account_expected_turnover
GB09HMZA34858581392643,Mclaughlin-Young,FI,Shipping,451561.02
GB39YVQY61416867036112,"Kelly, Shepherd and Long",NO,Shipping,133636.96
GB42JALH62291837821631,Dawson-Sawyer,NO,Agriculture,1910597.11
GB96UWLL14967376319214,Silva Group,NO,Electronics,442841.71
GB53URJC04319372234937,Nguyen-Randall,FI,Electronics,73163.24
GB26VJBX24180610954716,Weiss-Davis,DK,Agriculture,921553.98
GB90RPXF62797718794713,Mathis-Greene,DK,Agriculture,858137.69
GB45RWQC71852678847991,Alvarez PLC,FI,Consulting,1431793.75
GB02RVVJ45412899374048,"Olson, James and Holmes",DK,Textile,269598.91
GB61AOBY86168264840424,"Kane, Moore and Gutierrez",SE,Agriculture,574033.7
GB93TWAY20115406988459,Smith-Hart,FI,Agriculture,59334.76
GB12WAQS99093634135784,Benitez Group,FI,Electronics,1921300.23
GB94HZNO61879984548024,"Cobb, Chang and King",SE,Consulting,79898.26
GB75ADFX76931780177193,Patterson-Fitzgerald,NO,Consulting,863316.21
GB32ZOIS07096039931503,"Sherman, Larsen and Cox",DK,Agriculture,1591019.82
GB72VRPA72398076218120,Williams-Hunt,DK,Agriculture,1825225.52
GB19PWWN86477104469494,Bryant-Horn,SE,Textile,252385.37
GB17YBVY38030512505030,Watson and Sons,NO,Consulting,56728.26
GB23VWKJ71470889825123,Martinez-Davis,SE,Consulting,574364.3
GB89YDSW66242713006171,Walker and Sons,FI,Consulting,1278767.62
GB22WULB91102094297828,"Barton, Dixon and Marshall",SE,Consulting,272427.34
GB88OODF25599652692298,"Perez, Gomez and Morris",DK,,1811230.33
GB14IRSW41754266330535,"Roberts, Munoz and Esparza",NO,Consulting,71218.91
GB19RRWA34062122581281,Jones-Delgado,SE,Shipping,1098128.6
GB48THGF24319657308705,Castro and Sons,FI,Consulting,72179.68
GB28ZDMK65390212759284,Burke LLC,SE,Agriculture,1591286.76
GB05WXOT23788094604663,"Alvarez, Sutton and Cunningham",NO,Shipping,795979.69
GB73IVKY16772155308407,"Allen, Schroeder and Benson",DK,Consulting,201879.43
GB08GLMB82509411605609,Hartman-Fisher,FI,Textile,1116164.55
GB08LLOP81569210041917,"Patterson, Burns and Higgins",DK,Electronics,804198.66
GB64KRNX17700891704974,Donaldson-Joseph,SE,Consulting,979706.42
GB19ERZU72552717983635,"Sparks, Lewis and Reed",SE,Agriculture,573258.61
GB44PNFC10932847278828,Rivera-Morales,NO,Consulting,173062.41
GB10XYRZ25590637922089,Banks Ltd,FI,Shipping,399514.91
GB43EPGC95095029950674,Villegas-Cunningham,FI,Consulting,288927.34
GB58XWFM70839385234007,Simmons-Byrd,SE,Agriculture,1327746.52
GB36XTUZ36166105391196,Adams and Sons,SE,Shipping,303420.69
GB23ZQSC65952573371775,Ruiz and Sons,SE,Textile,306999.12
GB76HGTZ46310672465278,Thompson Inc,SE,Shipping,1323128.05
GB29BYSF11628436480755,Ford-Johnson,SE,Electronics,549010.9
GB31ABOG20431344198438,"Rose, Brown and Chavez",DK,Consulting,1455890.58
GB29KHKQ45567910390724,Lucero PLC,FI,Electronics,706526.11
GB51XOYU57240978637791,"Parker, Riley and Mason",DK,Shipping,912435.04
GB31NSKS56139452562416,Bailey-Rivera,NO,Electronics,874820.75
GB79OCAU16354924477172,Swanson LLC,FI,Shipping,898885.5
GB64ZLLV39512023424329,Roberts and Sons,DK,Electronics,1835048.21
GB05NIUV07442756377282,"Baird, Pierce and Nelson",FI,Agriculture,1250004.28
GB47MJTJ13054757741698,"Mcmillan, Sharp and Reynolds",SE,Consulting,726226.87
GB55QJPH34523114233410,Johnson Ltd,NO,Agriculture,1151342.27
GB18CMFL55035332283404,Clark-Gutierrez,NO,Consulting,62219.51
GB50WSRB89096891895454,Shah-Francis,FI,Textile,1360822.6
GB34PXRM51971986280676,"Arnold, Taylor and Daniels",NO,Consulting,115279.21
GB09JRHB41965351580510,Rodriguez-Reid,DK,Textile,1830278.38
GB14RXFW84498009495351,Caldwell PLC,NO,Electronics,1005551.86
GB30RLIJ60582699774817,Fernandez Inc,SE,Shipping,1366914.93
GB58IXWS84092609141905,Anderson LLC,FI,Electronics,684576.19
GB81XXRX30244039679879,Miller and Sons,DK,Electronics,1058672.45
GB18OYSS46149969198160,"Shaw, Bush and Baldwin",FI,Textile,1920825.94
GB67CMVX04224920057248,Stone-Garner,SE,Shipping,1026653.52
GB49NSEB80382177776086,Collins-Smith,SE,Consulting,677468.12
GB74IUDX48734942014644,Brooks PLC,DK,Electronics,1558451.42
GB78GGKC61368103235487,Cardenas-Tran,FI,Consulting,1134973.6
GB08EXMT71297790206274,Brown-Lopez,FI,Shipping,965942.18
GB13JNFZ87788198087363,Gillespie LLC,SE,Consulting,1860723.14
GB68TUPD54398995670560,"Palmer, Lewis and Osborne",SE,Agriculture,540396.44
GB76VNVP64641833490121,"Ross, Torres and Leach",NO,Electronics,521135.7
GB63BBXG52194397479581,Hale and Sons,NO,Agriculture,386107.28
GB59AXTS46729786963184,Swanson-Villa,DK,,301012.15
GB20GOGG63514511119962,Nunez-Bell,NO,Consulting,1420626.03
GB91UHGI91247677716373,Brown-Morton,DK,Electronics,318328.45
GB27IWRK41456426585074,Thomas-Juarez,NO,Electronics,1777293.23
GB43GSLD64959084521529,Bailey-Taylor,FI,Electronics,1539698.71
GB34WJQC15404979431795,Davis-Ramirez,FI,Electronics,1985184.78
GB77CLPJ47722924447257,Baker Inc,SE,Consulting,316056.18
GB97VDWQ06596621166313,Ryan-Davis,FI,Consulting,312658.01
GB23SCSS63659901349252,Martin-Garcia,FI,Textile,64995.89
GB56MFRA87294131955212,Mclaughlin Group,DK,Textile,385493.03
GB73YBRW97514930164157,Medina LLC,NO,Textile,374784.54
GB24TBDU39480917744249,Johnson and Sons,DK,Textile,182114.37
GB11CTGX68223220543583,"Jones, Hubbard and Thompson",FI,Shipping,1288447.75
GB18VROC95546348590709,"York, Rich and Adams",DK,Electronics,1070113.58
GB15XHXO70001395011110,Kelley-Davis,FI,Consulting,57987.27
GB33OTEQ18982296624924,Barker-Stewart,FI,Agriculture,277915.94
GB11TREK78938078968072,Diaz-Parker,NO,Shipping,1200965.18
GB91MIHZ91954325409595,"Hammond, Davis and Anderson",NO,Agriculture,1808844.57
GB49PGXS82234560761954,"Wagner, Dunn and Stanley",SE,Shipping,1535727.98
GB19VBYZ48647550826917,James-Jones,FI,Electronics,1862768.9
GB36VNVA70180556296239,Jenkins-George,DK,Textile,1438966.4
GB09CJAX52203806635590,Rowe-Snow,FI,Electronics,1345293
GB13LFTD45465457681069,Johnson Inc,FI,Electronics,1202872.45
GB25QLVF97311193672513,Brown-Gonzalez,SE,Agriculture,672174.35
GB39AVND93060813925192,Mendez-Diaz,SE,Agriculture,1558924.03
GB66ZYZN73825913513681,Wheeler and Sons,FI,Agriculture,1758157.77
GB04OBOJ05665065433974,Adams PLC,FI,Textile,231526.02
GB37PYUL84497513196475,Woods-White,FI,Electronics,532053.77
GB44SXFS07467280165356,Allen LLC,NO,Consulting,1842795.21
GB79LTDH76291381611919,Bird LLC,FI,Shipping,247858.75
GB15EJGN91681384852368,Taylor-Miller,FI,Textile,1698361.09
GB95OEST74448362220396,"Colon, Christian and Morgan",DK,Electronics,1202800.24
GB76NHBU61072863005045,"Walsh, Clark and Petersen",NO,Textile,79453.3
GB56CKPC93904332943986,Williams-Wood,FI,,673599.25
GB64SQJY80299528003667,Johnson LLC,NO,Textile,490599.55
GB49WKQH83558317635282,"Steele, Cohen and Jenkins",SE,Textile,1765591.64
GB19JCJK15292365122196,"Logan, Scott and Patterson",NO,Consulting,56713.34
GB66VXJD07054758791492,Mcdaniel Group,FI,Textile,1279647.82
GB18MGFM11188282212633,Jefferson-Crosby,FI,Agriculture,325949.8
GB10IFUS03552590946084,Walker Inc,NO,Consulting,58202.23
GB64XYCE71414686473113,"Kim, Lawrence and Galvan",FI,Electronics,1753201.91
GB50YZIW11225211781248,Russell-Arnold,SE,Electronics,1905298.08
GB46DUPC93927551832330,"Griffin, Nunez and Hill",FI,Agriculture,285951.65
GB06RESC93253436430062,"Berry, Jacobs and Gonzalez",FI,Consulting,260526.63
GB16LXTK32095655454029,Payne-Cowan,DK,Textile,447532.24
GB44ENOH82745506358091,Parker PLC,FI,Textile,667384.17
GB88HOUU32173725269533,"Gonzalez, Smith and Anderson",SE,Consulting,228595.68
GB23RSTG20943163128192,"Moore, Mcclain and Perry",SE,Consulting,60023.79
GB48OGQV98127234724587,Brown PLC,FI,Agriculture,1325313.77
GB84KGJH51274548266141,Gutierrez PLC,DK,Textile,1950089.43
GB29OCEG50740022598094,"Cunningham, Williams and Woodward",SE,Electronics,719598.91
GB71UPMU47974388826495,Clay PLC,NO,Electronics,510001.37
GB78OCPS95228056897060,Sanders Inc,FI,Textile,55212.75
GB89EAAG91887602103751,"Duran, Johnston and Carpenter",NO,Shipping,1632518.2
GB34EJAO83976137003253,Gonzalez Group,FI,Textile,1750880.16
GB44HHEH12579332537671,Simmons-Pace,DK,Electronics,1891893.37
GB34RWHG77576662488287,Gonzales-Thomas,NO,Agriculture,426086.43
GB88LRMX68012996628351,"Newton, Castro and Schaefer",DK,Textile,413398.2
GB26HNUV21592918152159,Robinson Ltd,DK,Shipping,664907.47
GB55RLTB65733933331921,Craig Group,SE,Consulting,1153821.46
GB68ZZTF26210558201004,Harris Inc,NO,Consulting,1216480.94
GB74DSLE33622933002748,Barry Ltd,SE,Textile,1609305.14
GB45RIGM18583014021183,"Howard, Bennett and Johnston",FI,Consulting,199372.99
GB87JTDD21551325211213,"Johnson, Carter and Mcmillan",FI,Shipping,1484000.3
GB32NIGC61093556988914,"Reynolds, Navarro and Cruz",DK,Electronics,1566091.14
GB16BGNH49927967983199,"Perez, Marshall and Powell",DK,Textile,780660.65
GB27NSNO52182129972717,Brady-Robinson,NO,Shipping,1238134.88
GB85USIN84219257144203,Rivera-Case,NO,Textile,1257350.1
GB37XDWV35001846302198,Humphrey PLC,NO,Consulting,1692160.8
GB21LVCL77863346205403,"Martin, Hernandez and Mendez",FI,Shipping,596189.73
GB75IQDI73434166047037,Miller-Chen,SE,Electronics,973151.63
GB73LERI33439064193452,"Johnson, Sharp and Skinner",SE,Consulting,68637.13
GB08BPWU92357025895628,Harris Ltd,SE,Agriculture,1838936.16
GB52DZRE98289935178074,Fisher Ltd,NO,Agriculture,1645683.84
GB63GFCU67738396439055,"West, Bridges and Norris",DK,Agriculture,1554902.16
GB80RJJX12832609750318,Hayes LLC,SE,Consulting,1324476.72
GB31IMBK14406752423119,Edwards Ltd,SE,Agriculture,600108.13
GB90EMGX09539585289764,Salinas-Rowland,DK,Consulting,67412.27
GB76GLTZ37298465126518,Knight-Young,SE,Consulting,1022811.59
GB64KKSR39078729250362,Elliott-Reynolds,SE,Consulting,1678129.33
GB08OZMR43138765764398,George Group,NO,Electronics,1463289.63
GB43NVOC93350027419290,Le Ltd,NO,Agriculture,1575046.54
GB52POSC16701245522369,Baker Inc,DK,Consulting,67578.68
GB49OYRJ90648898881232,Black-Ruiz,DK,Textile,624946.12
GB72UXZD67174339384776,Roy-Johnston,SE,Agriculture,1640072.02
GB87XWMN56802846641161,Chavez PLC,SE,Agriculture,590632.67
GB77IOYU55278148288514,Burns-Townsend,FI,Consulting,1712743.72
GB49HMZY36986676650384,"Reid, Taylor and Nguyen",DK,Consulting,508349.18
GB68OFMO25357603713227,Mann-Oliver,DK,Textile,1307294.54
GB33XJFH74729054625298,Ritter PLC,SE,Consulting,1528159.6
GB18XZYL97798070404650,Lee-West,SE,Electronics,1304501.59
GB77PKOL96719981651307,Miller-Gonzalez,FI,Shipping,1392903.35
GB46TRPL10115107530251,"Sanford, Martin and Chang",DK,Textile,1285993.76
GB61FYPF41608220620400,Tucker-Vasquez,DK,Agriculture,1132230.88
GB08AHNJ77203584544097,"Cline, Brown and White",SE,Textile,1483608.02
GB50JYRJ11475760331179,Reynolds and Sons,NO,Shipping,939471.11
GB09VUWX29199416041500,"Green, French and Parks",NO,Electronics,1138134.83
GB47AKJF71803406032139,Pacheco-Salinas,FI,Shipping,1787295.68
GB21HFHL85059724378254,Weaver Inc,NO,Consulting,1135664.65
GB88DCFD01425997753062,Graham-Mahoney,NO,Electronics,789970.53
GB42YOED09264941731941,"Nguyen, Holmes and Nunez",FI,Electronics,1039477.64
GB81TMUW53177274845162,"Craig, Nguyen and Johnson",FI,Agriculture,1277738.14
GB23EBFI78490260986751,Huang Ltd,FI,Consulting,1213576.59
GB84ABWJ32361940306483,Mckee-Taylor,DK,Electronics,1351023.74
GB63BTDW28239806561282,Holt-Wallace,DK,Agriculture,1203169.68
GB71CUIN56649718433622,Brock Ltd,SE,Consulting,1791717.39
GB44XRHI81665086626046,Reed LLC,NO,Electronics,129776.8
GB06TWWY82217780665184,Richards LLC,NO,Textile,910409.35
GB53NOQO95716438933294,Taylor-Yoder,NO,Textile,1940434.38
GB97QRUM48087032508538,Taylor PLC,NO,Shipping,479026.29
GB61ZGIY18781764716270,"Hall, Johnson and Reid",SE,Textile,614376.29
GB79NWVO36565518609383,Marshall-Ferguson,NO,Consulting,1765557.46
GB49EVPF47882859172816,Zimmerman-Collins,DK,Shipping,332844.56
GB58XBAP50932956981644,King-Hinton,FI,Electronics,472158.22
GB05GLMO83195423357062,Martinez-Bolton,FI,Consulting,1678516.05
GB96ECOF67189166205005,"Castillo, Johnson and Carrillo",FI,Consulting,202763.3
GB51OUKQ33129930392385,Combs-Martin,NO,Shipping,688003.82
GB14WSCX45936871799236,"Bailey, Thomas and Gregory",NO,Agriculture,1257482.58
GB32DKWO87280665699623,Stevens Ltd,FI,Electronics,1478640.23
GB81SPGB95016380984231,Stone-Charles,NO,Consulting,1619705.75
GB79DJSO11313604717989,Larson-Cooper,NO,Consulting,444053.34
GB96CSOS17148820132723,"Frederick, Mendoza and Gordon",DK,Electronics,1933399.99
GB42OASP19261827699785,Hester Inc,FI,Agriculture,1225799.15
GB17IWRS37833192343402,Campbell-Martinez,NO,Consulting,1764622.01
GB67TRNG11156998126946,Bryant-Noble,DK,Shipping,1230351.79
GB55ZTOT09624831115171,Green and Sons,FI,Textile,767449.75
GB63ZPQH27961829417192,Smith and Sons,FI,Consulting,491332.55
GB68YRTA77684993961126,"Rose, Taylor and Jones",DK,Agriculture,145455.54
GB79SCAU03578353865183,"Valdez, Miller and Hall",SE,Electronics,531611.43
GB98FYNV20324711342919,Bennett Ltd,NO,Shipping,476603.36
GB82TFBE95041077928783,Caldwell-Nash,FI,Textile,1870895.23
GB97TWZU38514445834857,Smith-Phillips,DK,Shipping,206215.75
GB11KHNH41024628423338,Brown-Stokes,NO,Agriculture,981213.34
GB57KTUC48908793996930,"Miller, Martin and Jenkins",NO,Textile,1122222.29
GB28PXLJ73898683017241,Douglas-Walker,DK,Electronics,820392.89
GB42UGJU61595334322213,Adams Group,NO,Electronics,1254007.62
GB04XCDF77965366848307,"Warner, Ward and Martinez",SE,Textile,1676703.27
GB80AEJY23936275570158,Gonzalez Inc,NO,Consulting,836020.81
GB44MEVD59265332548258,"Mcpherson, Castillo and Watson",DK,Agriculture,538623.9
GB07LDLY44218100063087,Grimes LLC,FI,Shipping,1429005.09
GB81URSJ07361187470691,Vasquez LLC,SE,Textile,690076.78
GB26WMJY34736060519175,Robertson-Terry,FI,Consulting,1809871.17
GB34HAKD23409316079637,Mueller-Chambers,FI,Textile,101088.83
GB23QICC51314438582824,"Jackson, Mcdonald and Graham",NO,Consulting,77332.57
GB82HFZN23215656523200,"Martinez, Peck and Kennedy",SE,Agriculture,1542412.7
GB71XEUH77361706515291,Williams Inc,FI,Electronics,1759388.71
GB81QSQW62967309108352,Williams Inc,SE,Electronics,1866423.94
GB70ONZF26758093776644,Bennett-Wilson,NO,Consulting,1985660.67
GB95YUZF03027662819238,Figueroa-Davis,NO,Shipping,1673243.93
GB32EVRZ28917062542223,West Inc,NO,Shipping,584144.62
GB95FTFF16317282084213,Jackson-Griffin,DK,Textile,333634.25
GB79SREK41122838858916,"Combs, Santiago and Moore",SE,Agriculture,1010417.17
GB04ESBI77988256064723,"Howard, Washington and Anderson",SE,Shipping,709311.33
GB46DWYK03014181136883,"Cooper, Rivers and Haley",SE,Textile,697512.26
GB62LLLN31640148004100,Pugh-Gardner,DK,Electronics,1257376.31
GB85XDPO59236504405682,"Preston, Miller and Jones",DK,Electronics,843935.76
GB16TUKW40417782873902,Glover Inc,NO,Textile,608521.3
GB24FMKJ35878146282446,Matthews Inc,DK,Shipping,1828918.24
GB76HJZK77695763415163,"Houston, Malone and Tyler",DK,Electronics,1921365.03
GB10XLPE43272363856530,Lopez-Mann,SE,Shipping,929895.28
GB25DNHY15870678328536,Bonilla-Guzman,SE,Textile,931432.91
GB28HQUJ36803064269767,"Schwartz, Guerra and Gregory",DK,Textile,562183.57
GB73DZHV42712925241278,Wilkerson Group,DK,Shipping,1912998.14
GB97ZLQQ16881187235109,"Brewer, Young and Watkins",DK,Consulting,998752.54
GB94XOBH48923717872212,Little PLC,SE,Electronics,258097.86
GB45TRWM23688159405232,"Le, Copeland and Fox",DK,Consulting,1551233.39
GB43LFMH37391549276014,"Williams, Pierce and Ramos",DK,Consulting,1838075.08
GB63GOOH49584920115131,"Kim, Alvarez and Peterson",FI,Shipping,647810.17
GB82RMWU22143118779343,Butler LLC,NO,Agriculture,142390.15
GB29KLRW40740085046874,Lowe-Burke,SE,Agriculture,573048.4
GB88HIHM89943583911909,Barber-Gutierrez,DK,Shipping,489423.23
GB02CEHV66728141544737,Ross Inc,SE,Consulting,726954.93
GB97WOMH03401141996533,Rowe-Neal,FI,Agriculture,608061.7
GB49YZDF67474267961953,Gonzalez Inc,NO,Agriculture,1051278.29
GB26NSXX66140197381352,"Bond, Martinez and Gutierrez",FI,Electronics,1872238.89
GB15DUAC85692489684317,"Lee, Cole and Bradley",SE,Shipping,1467113.43
GB87JINI43918391667367,"Houston, Ali and Burke",FI,Electronics,1937058.35
GB36PRHQ41155568391340,Hooper LLC,DK,Textile,1309350.2
GB02AUCC95553504266614,Anderson-Turner,SE,Electronics,319132.05
GB35YWSH95800638812544,"Christian, Smith and Wyatt",SE,Agriculture,1885140.04
GB03MOTO46010423488259,Mendez Inc,DK,Agriculture,1747123.29
GB20SDRV09045772319337,Barton Ltd,DK,Agriculture,1323756.7
GB17YXYE51530150824900,Garcia-Mendez,SE,,1378893.52
GB52JYAG65167372150202,"Stevens, Hughes and Mahoney",SE,Electronics,1111426.58
GB82KPHG22856972150795,Smith-Whitaker,NO,Shipping,747873.81
GB12KQBY90027603177791,Lawrence-Hamilton,DK,Shipping,1507295.83
GB19EXZR25977961124649,"Guzman, Roman and Santiago",FI,Agriculture,1306945.89
GB20LTZJ22709354139784,"Montoya, Martinez and Romero",NO,Shipping,835285.17
GB16YDXF31873659128734,Krueger-Lloyd,SE,Electronics,1719006.01
GB46VEEE04703243954278,"Bowers, Choi and Watson",DK,Agriculture,458841.8
GB71DCPA59630737657034,Smith-Daugherty,DK,Shipping,349135.85
GB75HETP95034654163024,"Fisher, Holder and Montes",SE,Agriculture,53619.65
GB28NDWR74834363189556,"Smith, Stafford and Klein",DK,Consulting,1290443.32
GB52JVPI05915958980687,"Osborne, Holmes and Cooper",FI,Consulting,84912.42
GB50EWLE35140752154197,Garcia-Stone,SE,Agriculture,443131.21
GB03VCRN84741627679006,Romero-Davis,FI,Agriculture,1865268.24
GB79GZBD20311926875068,"Cook, Martinez and West",NO,Shipping,1614433.95
GB84BRMT68407271806715,Swanson Inc,NO,,1634674.14
GB68PSSD47851438103769,Ferguson LLC,DK,Electronics,1130196.84
GB27WNMV72723105652556,Jenkins-Cuevas,SE,Shipping,1556144.26
GB68BDRY44418953453787,Madden-Carter,NO,Textile,1721328.3
GB61TNIG45650038707153,Price PLC,FI,Agriculture,1928081.35
GB65CRQL45720380304196,Sheppard-Shaw,DK,Textile,426287.04
GB13XPRH68278331636997,Green and Sons,SE,Shipping,1714836.59
GB89DSMD98235977299473,Atkins LLC,NO,Consulting,1314755.54
GB92RMPV83732123263282,Obrien LLC,FI,Agriculture,802933.49
GB79RSNG20661192746006,"Murphy, Cantu and Cross",DK,Agriculture,1520892.27
GB79KLFT84142838462845,Maddox Group,FI,,1635545.95
GB69SNMB62634678625978,"Jones, Morgan and Long",FI,Electronics,353906.46
GB81IOCJ83555208065424,Hendricks-Andrews,NO,Consulting,871817.46
GB70RYOG49541662546459,"Moss, Johnson and Hill",SE,Shipping,1161001.14
GB64URAP55632503515960,Hernandez-Brown,NO,,1335998.1
GB95LMHO73545015376351,James-Reeves,NO,,128864.08
GB69PMDE21689574027497,Nichols Ltd,FI,Consulting,74754.46
GB71YIEK62592057891319,"Erickson, Gonzalez and Gonzales",SE,Consulting,259689.28
GB33DAWY16050851693024,Rodriguez-Murray,FI,,1566625.77
GB51QCRM52380512390668,King-Howard,NO,Consulting,1902887.38
GB43ZTFF68532297764984,Keller PLC,NO,,1690380.94
GB48ASZF55721494263847,Kaufman-Brandt,FI,Shipping,1698820.85
GB35BFBX14769362014862,Clarke-Johnson,FI,Consulting,1462989.8
GB91FSCQ94810044636900,"Guzman, Garrison and Patel",DK,Shipping,1970010.01
GB58RUUX71637600002293,Herman-Gordon,SE,Consulting,1759513.23
GB80AXWR81571178169948,"White, Wallace and Smith",SE,Agriculture,264469.87
GB16OROY31940747209057,Moran-Collins,SE,Consulting,475472.99
GB84XPYK96209819380493,Nash PLC,SE,Consulting,941958.5
GB18BONW60708238891156,Wright-Gardner,NO,Shipping,1684403.3
GB21QQTQ16879832006241,Taylor and Sons,FI,Shipping,1617823.97
GB14XJLU04403729365052,Garcia Inc,DK,Consulting,277554.75
GB12SKFZ18906033804319,"Jackson, Mejia and Khan",FI,Consulting,453114.09
GB30QOCG08334810906088,Reed-Ward,DK,Shipping,1353075.23
GB68PLHF69348314248963,Miller LLC,NO,Consulting,1181330.05
GB96VIIQ00681655239294,White LLC,DK,Textile,1903223.6
GB08GBRB60178939651817,"Brown, Ross and Stewart",SE,Textile,1949666.32
GB11LLYP31655832288641,Powell PLC,NO,Electronics,1048843.63
GB18EKFI65484492877034,Scott-Jones,FI,Shipping,1324447.62
GB88XBAS76153058797868,Gross-Joseph,NO,Shipping,1727158.92
GB75GRCH02513897981361,"Cole, Reeves and Young",SE,Textile,706252.68
GB24QQYP07184378904501,"Stevens, Weaver and Gonzalez",NO,Textile,808467.46
GB40TFPT41642847096086,Hernandez-White,NO,Agriculture,1170182.14
GB52AORC23553486244766,Reyes-Stokes,DK,Textile,423793.14
GB56RQQU44184540679221,"Wheeler, Simmons and Holt",FI,Agriculture,805221.96
GB26FZCB48240099047725,Wood-Oconnor,NO,Consulting,62466.42
GB34JVLO75423904735473,Ferguson Inc,DK,Electronics,1642281.19
GB19HDSQ73926709400943,Espinoza-Phillips,NO,Textile,879568.24
GB54WECW08681951696722,Baldwin Ltd,SE,Consulting,1448078.92
GB11EVKT53422347653961,Miller-Romero,FI,Agriculture,765028.96
GB10WPRP37833367030782,"Gaines, Morrison and Thompson",SE,Electronics,360739.13
GB30HSFY26346715844038,"Abbott, Keller and Ruiz",FI,Textile,1448630.29
GB81ZZFM58708027135865,"Castillo, Perkins and Hendricks",DK,Consulting,1845962.96
GB65ZCVX02406907328469,Barnett PLC,DK,Agriculture,1568204.49
GB44JCVO80980338952066,Allen Group,NO,Shipping,1052579.78
GB08GSFY04585597501749,Flores-Cooper,NO,Agriculture,1570009.67
GB90TKHO07949119019702,Cook-Kim,FI,Textile,54365.49
GB54WAVS51331255488362,"Smith, Hancock and Williams",NO,Textile,497686.14
GB11JVOG49895480177403,King Inc,NO,,1021119.07
GB56ADST45951455100450,Patel-Riddle,SE,Textile,815277.82
GB70VUCU73967653447761,Allen Group,SE,Consulting,91588.41
