customer_id,country,currency,account_numbers,account_name,product,account_type,available_balance,booked_balance,value_dated_balance,status,credit_limit,latest_transaction_booking_date,registration_number,dob,nationality,residence_country,occupation,gender,bank.name,bank.bic,bank.country
CUST00912,DK,DKK,"[{'value': '49958949788', '_type': 'BBAN_SE'}, {'value': 'SE8012958949788', '_type': 'IBAN'}]",Joakim Håkansson,PERSONKONTO,Savings,89651.30,89651.30,64069.88,OPEN,7381.85,2025-04-04,043-60-8393,1972-05-07,DK,SE,Student,Male,Nordea,NDEASESS,NL
CUST00913,SE,SEK,"[{'value': '49676834723', '_type': 'BBAN_SE'}, {'value': 'SE8012676834723', '_type': 'IBAN'}]",Ellen Knudsen,SPARKONTO,Savings,143735.57,143735.57,115267.45,OPEN,7368.94,2025-04-04,03077420559,1951-02-21,SE,SE,Doctor,Male,Nordea,NDEASESS,NL
CUST00914,FI,EUR,"[{'value': '45093465668', '_type': 'BBAN_SE'}, {'value': 'SE808093465668', '_type': 'IBAN'}]",Derek Jones,PERSONKONTO,Current,64693.33,64693.33,39307.16,OPEN,7753.30,2025-04-04,810119-8623,1984-05-09,FI,FI,Doctor,Male,Nordea,NDEASESS,FI
CUST00915,FI,EUR,"[{'value': '47373611114', '_type': 'BBAN_SE'}, {'value': 'SE8010373611114', '_type': 'IBAN'}]",Hr Steen Svendsen,PERSONKONTO,Savings,103399.72,103399.72,81037.94,OPEN,18025.51,2025-04-04,101-16-1169,1952-01-24,FI,NL,Doctor,Female,Nordea,NDEASESS,FI
CUST00916,FI,EUR,"[{'value': '42264574595', '_type': 'BBAN_SE'}, {'value': 'SE805264574595', '_type': 'IBAN'}]",Jacob Mikkelsen,PERSONKONTO,Savings,90469.39,90469.39,77634.75,OPEN,11691.99,2025-04-04,548962170,1958-11-03,FI,DK,Driver,Female,Nordea,NDEASESS,SE
CUST00917,FI,EUR,"[{'value': '46416398798', '_type': 'BBAN_SE'}, {'value': 'SE809416398798', '_type': 'IBAN'}]",Aimée Stange,PERSONKONTO,Savings,30123.49,30123.49,21406.31,OPEN,9329.31,2025-04-04,080463-803J,1977-01-26,FI,NL,Artist,Other,Nordea,NDEASESS,SE
CUST00918,DK,DKK,"[{'value': '44386315651', '_type': 'BBAN_SE'}, {'value': 'SE807386315651', '_type': 'IBAN'}]",Hr Kim Schultz,PERSONKONTO,Current,35845.08,35845.08,34261.50,OPEN,3055.63,2025-04-04,780-20-6513,1964-11-25,DK,DK,Engineer,Other,Nordea,NDEASESS,FI
CUST00919,NL,EUR,"[{'value': '42769290424', '_type': 'BBAN_SE'}, {'value': 'SE805769290424', '_type': 'IBAN'}]",Lenn Otto-van den Bosch,PERSONKONTO,Savings,6348.48,6348.48,3476.17,OPEN,14603.45,2025-04-04,805-71-7680,2004-11-16,NL,FI,Artist,Female,Nordea,NDEASESS,DK
CUST00920,DK,DKK,"[{'value': '47621906659', '_type': 'BBAN_SE'}, {'value': 'SE8010621906659', '_type': 'IBAN'}]",Frank Haug,SPARKONTO,Current,12425.20,12425.20,8656.19,OPEN,10120.06,2025-04-04,440-99-6844,1979-04-24,DK,SE,Artist,Other,Nordea,NDEASESS,DK
CUST00921,SE,SEK,"[{'value': '40044650596', '_type': 'BBAN_SE'}, {'value': 'SE803044650596', '_type': 'IBAN'}]",Anders-Knut Bøe,PERSONKONTO,Savings,4878.58,4878.58,4540.47,OPEN,4913.65,2025-04-04,895-17-5007,1950-02-12,SE,SE,Consultant,Other,Nordea,NDEASESS,DK
CUST00922,FI,EUR,"[{'value': '44520414347', '_type': 'BBAN_SE'}, {'value': 'SE807520414347', '_type': 'IBAN'}]",Tommy Holm-Eriksen,PERSONKONTO,Current,122514.07,122514.07,64197.58,OPEN,1963.32,2025-04-04,13046948909,1971-08-25,FI,FI,Nurse,Female,Nordea,NDEASESS,FI
CUST00923,FI,EUR,"[{'value': '43972236629', '_type': 'BBAN_SE'}, {'value': 'SE806972236629', '_type': 'IBAN'}]",Michael Andersen,STUDENTKONTO,Savings,104950.39,104950.39,58767.05,OPEN,17306.95,2025-04-04,158-43-9310,2003-11-03,FI,NL,Driver,Other,Nordea,NDEASESS,FI
CUST00924,DK,DKK,"[{'value': '49622974923', '_type': 'BBAN_SE'}, {'value': 'SE8012622974923', '_type': 'IBAN'}]",Margrethe Nørgaard-Vestergaard,SPARKONTO,Savings,100401.17,100401.17,99213.90,OPEN,15566.56,2025-04-04,401-09-8758,1962-04-11,DK,DK,Consultant,Male,Nordea,NDEASESS,FI
CUST00925,FI,EUR,"[{'value': '43055359754', '_type': 'BBAN_SE'}, {'value': 'SE806055359754', '_type': 'IBAN'}]",Svein Myklebust,SPARKONTO,Current,115047.20,115047.20,95459.31,OPEN,14051.82,2025-04-04,23025006941,1951-08-22,FI,SE,Student,Male,Nordea,NDEASESS,NO
CUST00926,NO,NOK,"[{'value': '45223262065', '_type': 'BBAN_SE'}, {'value': 'SE808223262065', '_type': 'IBAN'}]",Amelia Lether-Manne,SPARKONTO,Current,2462.65,2462.65,1831.78,OPEN,4568.90,2025-04-04,721108-2909,1965-04-26,NO,NL,Analyst,Other,Nordea,NDEASESS,FI
CUST00927,FI,EUR,"[{'value': '49929214600', '_type': 'BBAN_SE'}, {'value': 'SE8012929214600', '_type': 'IBAN'}]",Antti Eronen,SPARKONTO,Current,114192.95,114192.95,105503.26,OPEN,18325.44,2025-04-04,012-22-5354,1976-01-27,FI,NO,Artist,Female,Nordea,NDEASESS,SE
CUST00928,DK,DKK,"[{'value': '42205311267', '_type': 'BBAN_SE'}, {'value': 'SE805205311267', '_type': 'IBAN'}]",Betty Barnes PhD,SPARKONTO,Current,130244.89,130244.89,69592.40,OPEN,3701.83,2025-04-04,13128813432,2005-02-11,DK,FI,Nurse,Other,Nordea,NDEASESS,DK
CUST00929,SE,SEK,"[{'value': '43763234181', '_type': 'BBAN_SE'}, {'value': 'SE806763234181', '_type': 'IBAN'}]",Ecrin Thatcher-Martens,STUDENTKONTO,Current,22519.82,22519.82,13968.62,OPEN,4147.08,2025-04-04,734-88-7520,1963-03-09,SE,SE,Student,Other,Nordea,NDEASESS,DK
CUST00930,NL,EUR,"[{'value': '41140651959', '_type': 'BBAN_SE'}, {'value': 'SE804140651959', '_type': 'IBAN'}]",Ingegerd Palm,STUDENTKONTO,Current,68169.82,68169.82,46165.52,OPEN,3437.09,2025-04-04,827-32-8616,1988-03-12,NL,NL,Driver,Other,Nordea,NDEASESS,NO
CUST00931,FI,EUR,"[{'value': '45465727561', '_type': 'BBAN_SE'}, {'value': 'SE808465727561', '_type': 'IBAN'}]",Eli Nguyen,PERSONKONTO,Current,8446.98,8446.98,6962.94,OPEN,4281.67,2025-04-04,410430-0936,1993-06-09,FI,NO,Driver,Male,Nordea,NDEASESS,DK
CUST00932,NL,EUR,"[{'value': '46903937176', '_type': 'BBAN_SE'}, {'value': 'SE809903937176', '_type': 'IBAN'}]",Sara Sæther,STUDENTKONTO,Savings,41750.89,41750.89,23154.72,OPEN,13103.72,2025-04-04,160455-6291,1977-09-14,NL,SE,Consultant,Male,Nordea,NDEASESS,SE
CUST00933,SE,SEK,"[{'value': '46765563516', '_type': 'BBAN_SE'}, {'value': 'SE809765563516', '_type': 'IBAN'}]",Luke Reynolds,PERSONKONTO,Current,134311.24,134311.24,102891.26,OPEN,4916.07,2025-04-04,06054844865,1976-03-28,SE,NL,Driver,Female,Nordea,NDEASESS,FI
CUST00934,DK,DKK,"[{'value': '45447165060', '_type': 'BBAN_SE'}, {'value': 'SE808447165060', '_type': 'IBAN'}]",Giel Klein,PERSONKONTO,Current,15644.99,15644.99,13968.85,OPEN,12919.53,2025-04-04,221228-300S,1953-12-31,DK,NL,Cashier,Other,Nordea,NDEASESS,FI
CUST00935,SE,SEK,"[{'value': '41024862905', '_type': 'BBAN_SE'}, {'value': 'SE804024862905', '_type': 'IBAN'}]",Twan van Venrooy-van Alenburg,SPARKONTO,Current,14589.26,14589.26,8510.25,OPEN,18047.45,2025-04-04,125-48-1254,1983-10-13,SE,NO,Engineer,Other,Nordea,NDEASESS,FI
CUST00936,DK,DKK,"[{'value': '40089450635', '_type': 'BBAN_SE'}, {'value': 'SE803089450635', '_type': 'IBAN'}]",Kalervo Kallio,SPARKONTO,Current,64474.42,64474.42,37740.91,OPEN,12083.10,2025-04-04,046-60-0438,1992-12-07,DK,DK,Nurse,Male,Nordea,NDEASESS,SE
CUST00937,DK,DKK,"[{'value': '42029665156', '_type': 'BBAN_SE'}, {'value': 'SE805029665156', '_type': 'IBAN'}]",Jade Walter-de Vroege,PERSONKONTO,Current,131046.17,131046.17,102692.15,OPEN,16789.50,2025-04-04,407-05-0176,1957-04-06,DK,NL,Analyst,Male,Nordea,NDEASESS,FI
CUST00938,NO,NOK,"[{'value': '44724431673', '_type': 'BBAN_SE'}, {'value': 'SE807724431673', '_type': 'IBAN'}]",Jayden van Loon,STUDENTKONTO,Savings,116400.85,116400.85,84542.89,OPEN,19800.97,2025-04-04,31016605851,1965-12-12,NO,FI,Student,Female,Nordea,NDEASESS,FI
CUST00939,FI,EUR,"[{'value': '47850124241', '_type': 'BBAN_SE'}, {'value': 'SE8010850124241', '_type': 'IBAN'}]",Danique van Nederlotharingen-Schokman,SPARKONTO,Savings,69083.24,69083.24,65331.07,OPEN,9944.92,2025-04-04,175-03-9945,1961-07-09,FI,FI,Analyst,Other,Nordea,NDEASESS,NL
CUST00940,SE,SEK,"[{'value': '49535925199', '_type': 'BBAN_SE'}, {'value': 'SE8012535925199', '_type': 'IBAN'}]",Liisa Kujala,PERSONKONTO,Savings,22611.11,22611.11,16933.82,OPEN,11762.89,2025-04-04,470329-7814,1995-07-22,SE,DK,Artist,Male,Nordea,NDEASESS,NO
CUST00941,SE,SEK,"[{'value': '48395863943', '_type': 'BBAN_SE'}, {'value': 'SE8011395863943', '_type': 'IBAN'}]",Katariina Huhtala,STUDENTKONTO,Current,29479.40,29479.40,28970.19,OPEN,18034.82,2025-04-04,083759414,1970-06-10,SE,DK,Analyst,Male,Nordea,NDEASESS,NL
CUST00942,FI,EUR,"[{'value': '45717441860', '_type': 'BBAN_SE'}, {'value': 'SE808717441860', '_type': 'IBAN'}]",Lene Aasen,STUDENTKONTO,Savings,136593.94,136593.94,132855.81,OPEN,6531.80,2025-04-04,380306-3860,1966-06-14,FI,SE,Nurse,Other,Nordea,NDEASESS,FI
CUST00943,FI,EUR,"[{'value': '44823081903', '_type': 'BBAN_SE'}, {'value': 'SE807823081903', '_type': 'IBAN'}]",Emilia Ahola,SPARKONTO,Savings,125208.65,125208.65,80659.95,OPEN,10229.08,2025-04-04,060302-3458,1995-09-24,FI,NO,Student,Other,Nordea,NDEASESS,SE
CUST00944,NO,NOK,"[{'value': '49834537843', '_type': 'BBAN_SE'}, {'value': 'SE8012834537843', '_type': 'IBAN'}]",Felix Gerritse,STUDENTKONTO,Current,78716.33,78716.33,51309.10,OPEN,1760.02,2025-04-04,290347816,1992-02-10,NO,FI,Engineer,Female,Nordea,NDEASESS,FI
CUST00945,SE,SEK,"[{'value': '40530152576', '_type': 'BBAN_SE'}, {'value': 'SE803530152576', '_type': 'IBAN'}]",Taylor Foster,SPARKONTO,Savings,32990.13,32990.13,16579.03,OPEN,13374.94,2025-04-04,20089613060,1971-06-19,SE,SE,Engineer,Female,Nordea,NDEASESS,FI
CUST00946,NO,NOK,"[{'value': '48959316663', '_type': 'BBAN_SE'}, {'value': 'SE8011959316663', '_type': 'IBAN'}]",Matthew Smith,SPARKONTO,Current,52857.63,52857.63,52749.65,OPEN,8924.99,2025-04-04,470-29-1082,2004-12-04,NO,SE,Cashier,Male,Nordea,NDEASESS,NO
CUST00947,SE,SEK,"[{'value': '41523133874', '_type': 'BBAN_SE'}, {'value': 'SE804523133874', '_type': 'IBAN'}]",Juhani Haapanen-Järvinen,STUDENTKONTO,Savings,71240.08,71240.08,50671.76,OPEN,17914.16,2025-04-04,281035-106K,1985-12-11,SE,FI,Nurse,Female,Nordea,NDEASESS,SE
CUST00948,NO,NOK,"[{'value': '42483210174', '_type': 'BBAN_SE'}, {'value': 'SE805483210174', '_type': 'IBAN'}]",Frode Kristensen,STUDENTKONTO,Current,84804.19,84804.19,53003.49,OPEN,11308.53,2025-04-04,333-81-6367,2001-12-14,NO,FI,Cashier,Male,Nordea,NDEASESS,DK
CUST00949,FI,EUR,"[{'value': '46993576122', '_type': 'BBAN_SE'}, {'value': 'SE809993576122', '_type': 'IBAN'}]",Jelle Kwaadland,STUDENTKONTO,Current,85216.43,85216.43,58627.45,OPEN,2372.82,2025-04-04,571204387,1993-01-18,FI,NL,Student,Other,Nordea,NDEASESS,DK
CUST00950,FI,EUR,"[{'value': '45830671474', '_type': 'BBAN_SE'}, {'value': 'SE808830671474', '_type': 'IBAN'}]",Luc Bastiaanse-Osterhoudt,SPARKONTO,Savings,75820.37,75820.37,55597.28,OPEN,9495.04,2025-04-04,520306-7771,1970-06-23,FI,NL,Engineer,Female,Nordea,NDEASESS,DK
CUST00951,SE,SEK,"[{'value': '49632089747', '_type': 'BBAN_SE'}, {'value': 'SE8012632089747', '_type': 'IBAN'}]",Nicole Harvey,STUDENTKONTO,Savings,113500.54,113500.54,63973.15,OPEN,18048.29,2025-04-04,950218-3834,1969-08-23,SE,FI,Engineer,Female,Nordea,NDEASESS,NL
CUST00952,NO,NOK,"[{'value': '44320534569', '_type': 'BBAN_SE'}, {'value': 'SE807320534569', '_type': 'IBAN'}]",Dan Johnson,STUDENTKONTO,Savings,60739.85,60739.85,55856.31,OPEN,1566.51,2025-04-04,975128048,1993-07-23,NO,SE,Artist,Other,Nordea,NDEASESS,SE
CUST00953,SE,SEK,"[{'value': '46723528199', '_type': 'BBAN_SE'}, {'value': 'SE809723528199', '_type': 'IBAN'}]",Hanna Pietilä,STUDENTKONTO,Savings,123380.05,123380.05,115009.58,OPEN,14939.22,2025-04-04,291281-2124,1953-02-20,SE,NL,Engineer,Other,Nordea,NDEASESS,SE
CUST00954,NO,NOK,"[{'value': '48449396649', '_type': 'BBAN_SE'}, {'value': 'SE8011449396649', '_type': 'IBAN'}]",Sepp Muller-de Gruson,PERSONKONTO,Current,77681.47,77681.47,73605.23,OPEN,6367.40,2025-04-04,330-24-7248,1949-11-14,NO,FI,Engineer,Female,Nordea,NDEASESS,NO
CUST00955,NL,EUR,"[{'value': '40492670821', '_type': 'BBAN_SE'}, {'value': 'SE803492670821', '_type': 'IBAN'}]",Arnold Eliasson,PERSONKONTO,Current,103322.32,103322.32,82853.69,OPEN,10636.54,2025-04-04,816532941,1966-02-15,NL,NO,Consultant,Male,Nordea,NDEASESS,SE
CUST00956,DK,DKK,"[{'value': '46467381113', '_type': 'BBAN_SE'}, {'value': 'SE809467381113', '_type': 'IBAN'}]",Line Gulbrandsen,SPARKONTO,Current,4186.13,4186.13,4031.34,OPEN,8388.87,2025-04-04,060474-5929,1992-09-17,DK,NO,Consultant,Other,Nordea,NDEASESS,FI
CUST00957,FI,EUR,"[{'value': '47221216341', '_type': 'BBAN_SE'}, {'value': 'SE8010221216341', '_type': 'IBAN'}]",Richard Miller,STUDENTKONTO,Current,123342.13,123342.13,88334.78,OPEN,4103.75,2025-04-04,020154-388J,1981-06-28,FI,NO,Teacher,Other,Nordea,NDEASESS,SE
CUST00958,NL,EUR,"[{'value': '46358555069', '_type': 'BBAN_SE'}, {'value': 'SE809358555069', '_type': 'IBAN'}]",Hanna Olsen,SPARKONTO,Current,30452.48,30452.48,29829.60,OPEN,7663.12,2025-04-04,627035917,1986-01-06,NL,FI,Driver,Female,Nordea,NDEASESS,DK
CUST00959,SE,SEK,"[{'value': '47788895724', '_type': 'BBAN_SE'}, {'value': 'SE8010788895724', '_type': 'IBAN'}]",Casey James,PERSONKONTO,Current,69862.57,69862.57,44831.59,OPEN,11502.08,2025-04-04,270144-2920,1987-09-18,SE,SE,Nurse,Female,Nordea,NDEASESS,SE
CUST00960,SE,SEK,"[{'value': '46957316436', '_type': 'BBAN_SE'}, {'value': 'SE809957316436', '_type': 'IBAN'}]",Bente Lauridsen,PERSONKONTO,Savings,96943.79,96943.79,95140.47,OPEN,17707.27,2025-04-04,733-61-3207,1962-05-13,SE,DK,Cashier,Male,Nordea,NDEASESS,DK
CUST00961,NO,NOK,"[{'value': '42161251707', '_type': 'BBAN_SE'}, {'value': 'SE805161251707', '_type': 'IBAN'}]",Pernilla Nilsson,SPARKONTO,Savings,53983.28,53983.28,40839.57,OPEN,13290.43,2025-04-04,130437-416K,1976-04-25,NO,FI,Nurse,Female,Nordea,NDEASESS,NO
CUST00962,DK,DKK,"[{'value': '43378837318', '_type': 'BBAN_SE'}, {'value': 'SE806378837318', '_type': 'IBAN'}]",Janna van Stralen,SPARKONTO,Savings,107419.76,107419.76,103309.72,OPEN,18365.12,2025-04-04,050912A4204,1957-12-05,DK,DK,Driver,Female,Nordea,NDEASESS,SE
CUST00963,NL,EUR,"[{'value': '46551688751', '_type': 'BBAN_SE'}, {'value': 'SE809551688751', '_type': 'IBAN'}]",Else-Gerd Thorsen,PERSONKONTO,Savings,99016.29,99016.29,78661.12,OPEN,7287.86,2025-04-04,28078444128,1975-09-06,NL,NL,Driver,Male,Nordea,NDEASESS,NL
CUST00964,SE,SEK,"[{'value': '43147684913', '_type': 'BBAN_SE'}, {'value': 'SE806147684913', '_type': 'IBAN'}]",Ola Lien,PERSONKONTO,Current,4913.52,4913.52,4091.15,OPEN,18717.56,2025-04-04,750119-6468,1995-06-28,SE,DK,Artist,Male,Nordea,NDEASESS,DK
CUST00965,NO,NOK,"[{'value': '43782815693', '_type': 'BBAN_SE'}, {'value': 'SE806782815693', '_type': 'IBAN'}]",Elisabet Johansson,STUDENTKONTO,Savings,16262.06,16262.06,14276.58,OPEN,18486.33,2025-04-04,243861072,1993-04-23,NO,SE,Nurse,Female,Nordea,NDEASESS,DK
CUST00966,SE,SEK,"[{'value': '43220946051', '_type': 'BBAN_SE'}, {'value': 'SE806220946051', '_type': 'IBAN'}]",Jayda Estey,SPARKONTO,Savings,6094.03,6094.03,4895.13,OPEN,18509.24,2025-04-04,194-55-2717,1966-09-01,SE,FI,Doctor,Other,Nordea,NDEASESS,SE
CUST00967,DK,DKK,"[{'value': '40857852848', '_type': 'BBAN_SE'}, {'value': 'SE803857852848', '_type': 'IBAN'}]",Lara van der Klein,SPARKONTO,Savings,56955.53,56955.53,40937.21,OPEN,4897.18,2025-04-04,649750822,2002-04-24,DK,NO,Driver,Other,Nordea,NDEASESS,FI
CUST00968,NO,NOK,"[{'value': '48694057718', '_type': 'BBAN_SE'}, {'value': 'SE8011694057718', '_type': 'IBAN'}]",Helena Jaatinen,STUDENTKONTO,Current,13359.74,13359.74,8039.49,OPEN,17919.17,2025-04-04,640137854,1977-11-22,NO,FI,Driver,Other,Nordea,NDEASESS,NO
CUST00969,NL,EUR,"[{'value': '41463343954', '_type': 'BBAN_SE'}, {'value': 'SE804463343954', '_type': 'IBAN'}]",Nanni Andreasen,STUDENTKONTO,Savings,129741.43,129741.43,77205.03,OPEN,11622.22,2025-04-04,628715432,1983-08-30,NL,DK,Analyst,Female,Nordea,NDEASESS,NO
CUST00970,FI,EUR,"[{'value': '44583394443', '_type': 'BBAN_SE'}, {'value': 'SE807583394443', '_type': 'IBAN'}]",Lars Eriksson,SPARKONTO,Savings,92962.59,92962.59,87104.87,OPEN,2023.80,2025-04-04,061-96-2994,1967-02-09,FI,NL,Cashier,Male,Nordea,NDEASESS,NL
CUST00971,SE,SEK,"[{'value': '48811035250', '_type': 'BBAN_SE'}, {'value': 'SE8011811035250', '_type': 'IBAN'}]",Maren Paulsen,STUDENTKONTO,Savings,75057.48,75057.48,38374.73,OPEN,18484.33,2025-04-04,500518-1705,1969-05-28,SE,FI,Driver,Other,Nordea,NDEASESS,FI
CUST00972,FI,EUR,"[{'value': '43742949477', '_type': 'BBAN_SE'}, {'value': 'SE806742949477', '_type': 'IBAN'}]",Bo Andersson,SPARKONTO,Current,10658.95,10658.95,8177.67,OPEN,17137.31,2025-04-04,541207-2406,1982-06-23,FI,NL,Analyst,Female,Nordea,NDEASESS,NO
CUST00973,DK,DKK,"[{'value': '43830287810', '_type': 'BBAN_SE'}, {'value': 'SE806830287810', '_type': 'IBAN'}]",Adam Dachgeldt,STUDENTKONTO,Savings,92987.41,92987.41,90054.91,OPEN,13238.02,2025-04-04,010324A6839,2003-03-01,DK,SE,Artist,Female,Nordea,NDEASESS,FI
CUST00974,FI,EUR,"[{'value': '40255086561', '_type': 'BBAN_SE'}, {'value': 'SE803255086561', '_type': 'IBAN'}]",Christina Olsson,PERSONKONTO,Savings,30476.43,30476.43,29320.98,OPEN,5094.54,2025-04-04,18055331738,1990-08-02,FI,SE,Nurse,Other,Nordea,NDEASESS,SE
CUST00975,SE,SEK,"[{'value': '43991586232', '_type': 'BBAN_SE'}, {'value': 'SE806991586232', '_type': 'IBAN'}]",Tor Sivertsen,STUDENTKONTO,Savings,52203.91,52203.91,50810.08,OPEN,14604.93,2025-04-04,251168-838K,1974-01-14,SE,SE,Engineer,Female,Nordea,NDEASESS,FI
CUST00976,NL,EUR,"[{'value': '45799312597', '_type': 'BBAN_SE'}, {'value': 'SE808799312597', '_type': 'IBAN'}]",Ize Coreth von und zu Coredo und Starkenberg,SPARKONTO,Savings,34174.13,34174.13,30441.32,OPEN,918.14,2025-04-04,160366-827E,1949-09-01,NL,SE,Engineer,Male,Nordea,NDEASESS,NO
CUST00977,NL,EUR,"[{'value': '48667651430', '_type': 'BBAN_SE'}, {'value': 'SE8011667651430', '_type': 'IBAN'}]",Prof. Torbjørn Bøe,SPARKONTO,Current,91416.76,91416.76,63403.23,OPEN,14061.09,2025-04-04,530622-1259,1968-06-23,NL,DK,Driver,Other,Nordea,NDEASESS,DK
CUST00978,NO,NOK,"[{'value': '48175690539', '_type': 'BBAN_SE'}, {'value': 'SE8011175690539', '_type': 'IBAN'}]",Joey van Hemert-van Olst,SPARKONTO,Current,17779.69,17779.69,11940.18,OPEN,5144.32,2025-04-04,424-85-3080,1992-11-17,NO,SE,Nurse,Male,Nordea,NDEASESS,SE
CUST00979,NO,NOK,"[{'value': '43443563465', '_type': 'BBAN_SE'}, {'value': 'SE806443563465', '_type': 'IBAN'}]",Marika Sipilä,STUDENTKONTO,Current,62253.29,62253.29,56420.84,OPEN,1604.76,2025-04-04,573489014,1981-11-10,NO,DK,Teacher,Female,Nordea,NDEASESS,SE
CUST00980,SE,SEK,"[{'value': '43824344960', '_type': 'BBAN_SE'}, {'value': 'SE806824344960', '_type': 'IBAN'}]",Rens de Jode Vastraedsd,SPARKONTO,Current,47461.82,47461.82,38114.78,OPEN,13322.86,2025-04-04,170690-731L,1984-11-06,SE,SE,Doctor,Female,Nordea,NDEASESS,DK
CUST00981,NL,EUR,"[{'value': '47788600364', '_type': 'BBAN_SE'}, {'value': 'SE8010788600364', '_type': 'IBAN'}]",Hr Carl Kjeldsen,PERSONKONTO,Savings,31276.21,31276.21,26790.17,OPEN,15714.06,2025-04-04,800609-8522,1986-10-20,NL,FI,Consultant,Other,Nordea,NDEASESS,FI
CUST00982,FI,EUR,"[{'value': '40448300851', '_type': 'BBAN_SE'}, {'value': 'SE803448300851', '_type': 'IBAN'}]",Cecilie Berge,SPARKONTO,Savings,48169.41,48169.41,41076.50,OPEN,9981.05,2025-04-04,10014815223,2000-09-19,FI,SE,Consultant,Male,Nordea,NDEASESS,NL
CUST00983,NL,EUR,"[{'value': '40905248698', '_type': 'BBAN_SE'}, {'value': 'SE803905248698', '_type': 'IBAN'}]",Bram van Duvenvoirde,SPARKONTO,Current,34965.12,34965.12,18109.62,OPEN,14117.67,2025-04-04,025381763,1995-02-03,NL,DK,Doctor,Male,Nordea,NDEASESS,NO
CUST00984,DK,DKK,"[{'value': '45455890846', '_type': 'BBAN_SE'}, {'value': 'SE808455890846', '_type': 'IBAN'}]",Sonja Lindström,STUDENTKONTO,Savings,125530.62,125530.62,81620.82,OPEN,1664.54,2025-04-04,12059914934,1953-11-10,DK,NL,Driver,Female,Nordea,NDEASESS,SE
CUST00985,SE,SEK,"[{'value': '45947083374', '_type': 'BBAN_SE'}, {'value': 'SE808947083374', '_type': 'IBAN'}]",Ize de Gruson,PERSONKONTO,Current,129484.54,129484.54,78061.71,OPEN,13368.55,2025-04-04,863120544,1955-07-11,SE,NL,Engineer,Other,Nordea,NDEASESS,NO
CUST00986,FI,EUR,"[{'value': '47572011492', '_type': 'BBAN_SE'}, {'value': 'SE8010572011492', '_type': 'IBAN'}]",Topias Puhakka-Heikkilä,PERSONKONTO,Savings,5180.26,5180.26,4980.04,OPEN,16299.75,2025-04-04,070802A875P,1975-05-01,FI,NL,Consultant,Male,Nordea,NDEASESS,FI
CUST00987,FI,EUR,"[{'value': '46964420564', '_type': 'BBAN_SE'}, {'value': 'SE809964420564', '_type': 'IBAN'}]",Fru Gurli Sørensen,SPARKONTO,Current,109005.05,109005.05,98507.68,OPEN,8068.16,2025-04-04,549-25-6360,1971-03-18,FI,FI,Analyst,Female,Nordea,NDEASESS,NL
CUST00988,DK,DKK,"[{'value': '46523681065', '_type': 'BBAN_SE'}, {'value': 'SE809523681065', '_type': 'IBAN'}]",Leila Mikkonen,PERSONKONTO,Savings,86104.08,86104.08,63171.66,OPEN,3071.52,2025-04-04,110-51-0151,1980-10-20,DK,SE,Cashier,Other,Nordea,NDEASESS,NO
CUST00989,FI,EUR,"[{'value': '46626295106', '_type': 'BBAN_SE'}, {'value': 'SE809626295106', '_type': 'IBAN'}]",Riitta Keinänen,SPARKONTO,Savings,13287.76,13287.76,6900.38,OPEN,7553.05,2025-04-04,512-88-7468,1990-05-22,FI,FI,Nurse,Male,Nordea,NDEASESS,FI
CUST00990,SE,SEK,"[{'value': '47132980658', '_type': 'BBAN_SE'}, {'value': 'SE8010132980658', '_type': 'IBAN'}]",Oona Salonen,SPARKONTO,Current,46380.83,46380.83,33482.52,OPEN,9078.23,2025-04-04,054789230,1982-01-02,SE,DK,Engineer,Female,Nordea,NDEASESS,SE
CUST00991,DK,DKK,"[{'value': '42390614928', '_type': 'BBAN_SE'}, {'value': 'SE805390614928', '_type': 'IBAN'}]",Loek Smit-de Graaf,SPARKONTO,Current,95842.59,95842.59,75695.06,OPEN,5890.69,2025-04-04,770802-1568,1963-10-16,DK,NL,Analyst,Female,Nordea,NDEASESS,SE
CUST00992,SE,SEK,"[{'value': '47673971451', '_type': 'BBAN_SE'}, {'value': 'SE8010673971451', '_type': 'IBAN'}]",Pieter Chevresson-Lambers,SPARKONTO,Savings,66345.71,66345.71,37393.19,OPEN,3364.58,2025-04-04,20034219371,1986-09-30,SE,NL,Engineer,Male,Nordea,NDEASESS,NO
CUST00993,SE,SEK,"[{'value': '49381305905', '_type': 'BBAN_SE'}, {'value': 'SE8012381305905', '_type': 'IBAN'}]",Bente Simonsen,STUDENTKONTO,Savings,98362.82,98362.82,77701.25,OPEN,11291.45,2025-04-04,23037625116,1998-11-30,SE,NO,Engineer,Other,Nordea,NDEASESS,SE
CUST00994,FI,EUR,"[{'value': '48659161630', '_type': 'BBAN_SE'}, {'value': 'SE8011659161630', '_type': 'IBAN'}]",Martta Hyvönen-Savolainen,SPARKONTO,Current,146304.71,146304.71,117086.11,OPEN,2628.69,2025-04-04,29099820878,2007-04-16,FI,NL,Student,Male,Nordea,NDEASESS,FI
CUST00995,NL,EUR,"[{'value': '45171320658', '_type': 'BBAN_SE'}, {'value': 'SE808171320658', '_type': 'IBAN'}]",Juliette Kolster,STUDENTKONTO,Savings,12078.81,12078.81,11046.90,OPEN,1892.17,2025-04-04,141-57-7905,1959-04-25,NL,DK,Cashier,Male,Nordea,NDEASESS,DK
